GEOID,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
21209,Scott,5.5526,8.112,7.3602,12.7893,8.8237,10.0869,5.9011,7.5221,9.9768,11.0941,5.996,6.9375,7.6465,8.4075,7.5982,8.3879,7.469
18003,Allen,7.3855,7.2653,5.4314,7.4722,7.3332,10.0095,8.3013,7.6462,13.1654,6.7736,7.0669,5.5734,8.6379,10.2906,7.2484,6.713,5.6261
49005,Cache,10.4962,9.7636,13.0569,9.4285,9.6377,14.5295,16.4138,10.8298,17.7909,9.8744,6.2683,11.6012,8.3027,5.5402,7.9199,14.6016,11.5493
17113,McLean,7.023,8.5297,7.3084,6.9087,10.4144,8.8055,7.5758,5.7859,9.947,6.4858,6.5451,5.4962,7.4077,12.6305,6.0882,6.4157,5.2967
23001,Androscoggin,7.3894,10.5154,13.0324,11.4837,7.2766,6.2516,7.3843,6.462,8.6571,5.6969,7.8841,6.3507,4.7166,13.5793,5.9485,8.3759,7.4964
16055,Kootenai,11.5848,15.3232,8.7304,11.6279,8.9779,6.4562,7.258,11.6174,11.5562,8.0101,9.4722,6.5061,6.4803,6.1989,16.1521,10.7355,20.9218
32003,Clark,11.9278,11.0169,15.3529,18.6049,13.9591,24.6548,13.1659,5.8963,11.9497,16.4702,12.0508,14.4008,14.4302,9.3695,10.42,10.2253,9.3074
55063,La Crosse,5.5357,9.0683,7.6961,7.9793,6.4065,10.8507,8.8422,11.73,8.7241,9.9274,9.1725,5.171,8.5263,10.1144,10.0576,9.8603,7.5473
36091,Saratoga,9.267,6.9774,6.1427,7.8189,8.1077,6.6413,6.219,7.1397,5.1135,7.2052,6.3835,5.2955,6.8081,6.3093,6.1464,8.1163,6.1475
48041,Brazos,8.228,8.9688,9.5041,6.4897,6.0847,9.4948,7.8204,7.9512,6.1474,4.7932,12.9717,11.9306,23.1053,7.6636,13.3255,12.5282,16.582
24001,Allegany,7.4972,4.683,8.4821,6.9023,6.5736,5.0526,11.7854,7.2151,6.7337,8.4469,8.7899,8.5875,7.7868,4.6157,4.8441,7.4207,4.797
13089,DeKalb,4.5836,6.2485,8.9342,7.0294,5.9532,8.2771,10.5623,13.9749,4.3913,4.8524,6.9312,6.0581,5.8612,6.5898,7.0052,11.1924,6.4253
24510,Baltimore,9.3588,6.2731,7.9434,6.1598,6.1483,8.9451,12.012,12.3211,7.1887,9.045,6.5883,11.7469,8.7302,7.0292,7.108,6.0448,7.678
5085,Lonoke,5.8045,9.7551,7.4971,4.5188,8.4214,4.8811,7.914,11.5107,6.6986,8.7144,7.0323,7.3953,14.5688,10.4519,11.927,10.6058,11.8691
48245,Jefferson,7.7156,6.162,9.0946,8.6548,6.1017,7.2872,6.8757,10.042,7.1582,5.7833,8.9836,6.4188,9.2445,5.9324,5.0137,11.6188,10.3053
48027,Bell,7.5334,7.9959,18.854,8.6773,6.5273,7.4786,8.8481,10.6429,10.3489,4.6607,13.9219,8.2817,24.6922,9.7028,19.9057,10.5106,18.0825
36075,Oswego,7.586,4.6759,9.948,7.3758,5.642,5.484,6.2063,5.9633,5.8572,5.7678,6.6269,6.3784,7.1476,7.6182,6.3574,8.1866,6.0029
36111,Ulster,7.4434,6.971,7.7941,8.5357,5.4236,6.8802,5.4564,6.4577,6.7169,6.9682,5.9908,4.9998,7.7827,5.6382,6.4708,6.8745,6.0031
34007,Camden,13.7821,8.5106,13.3822,8.6808,6.8456,13.5663,10.5732,7.6563,8.1665,10.0428,6.1517,11.5473,16.7832,7.8175,6.7686,12.3006,7.3407
51085,Hanover,8.912,5.6024,10.9063,7.5473,5.1391,5.3252,14.7596,10.2137,7.4017,7.2734,7.1015,7.7963,5.7251,6.4351,8.3198,10.04,5.6687
48215,Hidalgo,6.3235,9.386,11.6319,10.7505,9.6644,17.4779,20.4035,8.8717,6.6194,12.2656,11.8046,15.3566,16.2832,9.5137,6.6468,14.2602,12.3329
37109,Lincoln,6.5988,6.0768,6.4303,5.4413,7.0699,4.6732,7.755,6.9808,4.7959,5.7219,5.9573,8.5786,4.8567,6.7209,7.5711,12.0378,7.0533
5091,Miller,8.026,8.0604,11.0908,6.3419,8.6654,5.8993,10.1418,19.1276,7.0098,13.277,10.4076,8.4114,8.7418,9.2711,9.5906,11.4768,17.9219
12095,Orange,5.3296,5.253,2.9595,3.73,5.8603,4.9701,5.3593,6.8039,5.8833,3.6511,3.971,5.3015,5.8127,7.6591,7.1099,4.279,5.4184
13045,Carroll,4.8478,6.1184,7.7531,5.358,8.3366,6.5876,9.5531,10.6054,5.1671,5.5541,7.5051,6.1488,5.6188,7.9364,7.5792,6.5492,9.4637
20161,Riley,9.1494,8.4172,7.19,10.966,9.5252,6.0045,8.6327,6.3788,6.7768,8.1829,7.6769,9.3896,8.3459,13.8197,12.2668,7.8881,8.3439
37027,Caldwell,5.8617,4.6926,5.1963,4.3145,7.4564,4.8571,9.1648,10.2243,6.4193,4.8099,6.4174,5.0114,4.6195,6.2611,6.808,6.1306,5.1016
18173,Warrick,7.5548,8.3949,7.2012,6.125,8.6333,5.4292,12.1881,7.0454,6.6051,7.7202,7.2011,7.3365,9.5069,7.6358,8.4313,6.2406,7.2044
48181,Grayson,6.9759,7.0649,12.0696,9.0304,10.374,8.0543,8.0851,8.3628,8.0953,10.6409,6.895,8.3902,21.9325,13.0285,8.4232,10.5583,12.7662
1033,Colbert,7.2508,6.9245,9.87,6.9571,5.8972,8.1407,8.2035,6.7042,8.422,8.8896,6.1791,4.9083,13.41,6.8867,6.3896,8.3145,13.4757
47149,Rutherford,6.4285,5.3221,5.4404,6.4258,5.6539,5.1633,5.2907,7.7726,8.4924,6.2535,9.7415,8.1455,7.2751,11.4681,6.3835,7.8358,6.6212
37063,Durham,6.5556,6.9721,6.7643,6.3379,7.5874,6.2344,9.3945,9.9556,9.2592,7.6545,8.9341,8.2207,5.5331,5.7743,8.5252,9.654,5.1933
51510,Alexandria,8.5395,5.5235,5.9761,7.1222,6.7242,9.5168,11.3421,13.7287,7.6556,10.4509,7.0229,8.9442,10.4527,7.897,9.264,8.6111,8.1361
41029,Jackson,11.4255,9.2904,15.3632,12.7227,14.1186,11.3377,10.0649,8.0634,13.1519,15.5919,8.5843,16.8609,11.3079,8.1697,12.6962,10.3848,7.0864
12011,Broward,3.8636,3.4679,4.1659,4.8303,3.7513,4.6937,6.1647,4.4198,4.2416,4.8836,5.3048,4.6588,3.924,5.5984,5.8868,2.7543,4.9224
48397,Rockwall,11.2782,8.6023,14.3311,6.2763,11.038,13.804,8.4366,14.6703,7.7535,11.978,14.6681,7.2702,23.6701,15.9036,12.7356,12.3552,15.3814
26163,Wayne,6.5038,8.5601,7.2633,5.2319,8.9151,5.6539,6.9706,7.6888,11.4811,10.0131,8.8553,7.5891,10.0179,5.6746,6.759,8.7443,6.7285
51540,Charlottesville,6.1484,5.2709,11.0869,6.7433,4.805,6.4975,14.1756,10.7117,7.2019,7.0639,7.5321,8.7441,9.5127,6.5648,8.834,7.7102,4.9225
48309,McLennan,8.8068,9.9358,18.6907,7.3528,7.8035,8.3394,10.511,14.985,10.2659,5.5765,11.118,11.294,28.509,12.7138,21.0051,12.6333,21.5814
12099,Palm Beach,4.087,4.1041,3.8937,2.9235,4.508,4.1193,4.7244,3.7875,4.8384,3.8314,6.2053,4.4571,4.3757,5.2934,5.7706,4.1037,5.181
47165,Sumner,8.1885,9.0014,4.0749,7.7288,5.4923,7.9075,7.5025,6.0959,7.9226,7.7031,7.2538,6.4525,5.8575,12.029,7.4641,6.7224,8.2321
51820,Waynesboro,7.0075,5.5158,10.6814,6.5625,4.9025,6.4685,10.6631,11.971,6.1739,7.4435,6.4101,8.9478,8.8528,7.3398,8.7716,5.877,3.8841
41051,Multnomah,10.7051,17.4651,8.4095,16.3789,13.8273,13.9897,10.0016,12.3253,7.4053,11.6488,9.2775,11.5011,7.7666,7.2775,7.9616,9.1732,11.0756
6067,Sacramento,14.0886,30.0824,27.4065,9.2009,23.0023,12.3083,12.1139,28.1776,15.7481,8.8614,18.3569,14.1111,14.0951,28.4674,17.8272,24.99,23.0869
6083,Santa Barbara,22.8248,20.1261,20.242,27.4621,13.4586,19.7775,13.9273,12.9731,10.7533,8.4929,21.0974,16.2129,15.2722,8.4214,11.3442,11.2236,10.942
37151,Randolph,5.3137,5.3225,5.2927,6.2433,6.7216,7.4928,7.4852,10.9699,6.4044,6.1952,6.4571,6.9922,8.3402,7.9027,5.6597,14.1693,6.6551
24015,Cecil,9.8719,7.4494,7.3144,7.0102,8.7506,7.0419,12.7803,9.804,6.3318,8.24,6.0719,11.0933,11.5003,6.0467,7.1445,5.6651,7.1497
25001,Barnstable,9.333,10.3391,7.5425,12.1756,7.5345,6.1979,6.1215,11.1351,8.8042,7.5761,4.5506,7.9385,5.8533,5.8138,6.4961,14.1748,7.7776
18089,Lake,7.8363,6.1843,5.6433,9.0133,9.3342,8.9185,8.9988,12.7422,10.676,8.1677,8.3932,7.9554,11.1604,10.9897,6.5546,8.4307,6.4947
26159,Van Buren,6.6578,8.2141,6.5902,12.5073,9.9588,8.2149,6.4716,7.9,8.7405,7.4225,10.0485,6.138,8.1927,13.6631,11.1907,6.0278,6.8092
47105,Loudon,6.983,7.7927,11.9652,11.223,6.2263,7.0224,6.6122,9.0392,9.7013,8.8623,5.385,9.0044,8.7901,8.5885,7.6303,5.4725,6.7432
18157,Tippecanoe,8.9845,5.8738,7.287,9.254,10.3588,15.2254,6.82,8.1705,10.4431,4.8669,8.8386,6.3089,9.3783,8.2466,10.9549,6.7857,8.026
12086,Miami-Dade,3.2032,3.243,3.831,4.5862,4.7935,5.4861,6.4847,4.3837,4.3021,6.2692,4.9816,5.0071,6.9021,5.347,4.5341,2.8237,4.573
38035,Grand Forks,6.7033,9.3324,9.1735,12.1826,5.5529,7.4453,8.1432,7.2059,12.469,8.1769,20.0301,6.6194,7.4396,8.3078,9.248,12.3728,8.1725
18091,LaPorte,9.9244,5.7111,5.7077,9.3037,10.5231,9.5805,7.2679,10.2635,12.0939,5.6934,9.4993,9.8987,8.8963,10.9355,8.3116,6.705,5.4937
18057,Hamilton,8.5137,4.6414,4.54,6.8114,12.204,12.1587,6.9903,6.7284,8.346,7.1212,9.437,5.1991,7.7776,12.4811,8.2348,6.0261,5.0931
29145,Newton,7.4683,6.5109,6.9085,7.059,8.7244,7.6631,13.4046,7.8141,11.6594,9.6413,8.8873,6.541,10.3871,12.4773,9.8774,13.9532,8.6836
18129,Posey,8.1208,10.4319,8.1104,7.9312,7.254,5.9559,11.3702,9.2505,6.2381,6.5875,9.6118,5.8041,10.318,9.6553,9.0364,9.0478,7.7147
13297,Walton,6.5561,5.9664,8.4026,7.3595,6.3409,6.7327,10.1292,8.873,5.2672,5.1199,7.8974,8.5732,7.1405,6.204,5.1743,11.9215,5.6789
51009,Amherst,6.5739,5.3231,8.2333,6.4874,5.6733,4.4853,7.3957,11.3432,5.8339,5.4733,5.8354,7.5997,5.9913,7.0435,8.1593,6.7152,4.6076
6111,Ventura,9.574,12.9953,20.7872,20.0386,11.942,18.1061,13.2963,13.9934,6.4243,13.5389,21.6185,11.8919,12.5663,9.5662,10.2073,14.9945,10.4001
6037,Los Angeles,18.3885,15.7272,13.207,21.1546,11.0308,18.8316,9.9907,11.7234,6.6996,13.2486,20.3725,13.3326,12.9027,6.4573,13.2981,13.3726,11.153
4027,Yuma,8.5339,10.1487,12.2462,20.246,16.153,24.2844,20.6876,9.9999,11.1129,10.7404,18.8937,11.1897,17.7566,9.9513,14.2246,15.6503,14.8611
12055,Highlands,3.9738,3.9569,3.388,3.7751,6.898,3.6569,5.1889,3.7967,4.2879,2.9926,4.1915,7.8711,4.1408,6.0705,7.4041,4.1517,6.2363
4021,Pinal,11.1811,5.2707,12.4633,13.0291,8.9379,12.3678,11.0344,5.2748,6.9931,7.1145,9.5159,8.4315,9.5158,5.2434,7.1817,6.8615,7.9399
39051,Fulton,6.0667,8.6003,7.6027,6.8179,7.1106,6.842,8.2346,6.3755,11.7799,10.143,13.7572,4.8544,8.5753,8.7648,6.399,6.4862,7.7946
12017,Citrus,3.7667,4.6604,3.5894,4.7281,5.9947,5.1479,5.7271,7.5833,7.6934,4.4933,5.3336,4.6517,5.2492,14.0249,7.132,4.7916,6.5908
29043,Christian,7.4092,5.7509,5.6376,5.5292,9.9289,5.0526,8.7599,9.9404,7.4578,10.447,7.3622,9.5339,7.8208,11.472,10.2515,8.9857,5.3631
28073,Lamar,5.585,7.3738,7.7524,3.9018,8.3838,5.5274,8.5349,5.7788,4.9872,4.7855,8.0579,5.4167,4.0152,8.4627,5.2632,8.8917,7.7309
48157,Fort Bend,3.6734,6.0751,9.1849,6.3447,4.0266,6.9351,5.366,10.8328,7.0579,9.3727,10.2459,6.94,18.8984,8.1294,7.367,8.3906,11.3649
55127,Walworth,9.4675,6.1048,9.3726,11.8441,6.3611,6.5759,7.5716,8.5018,7.2355,6.0818,10.8835,8.7845,9.6217,15.0626,6.4487,5.3858,7.0787
36103,Suffolk,8.7358,6.4756,14.6835,10.7835,6.2449,7.4184,8.6866,6.891,6.6804,5.4893,4.542,5.9886,6.043,6.677,9.1781,8.8009,5.8213
1081,Lee,5.0896,6.3843,6.8876,4.2603,4.8763,8.3378,5.5459,10.1835,7.8496,4.1166,6.7162,5.3017,5.7095,7.4773,5.301,7.4835,7.1673
48367,Parker,8.5587,12.0522,18.3437,6.7112,10.6852,10.4848,9.9464,17.2636,8.2336,7.7688,8.853,8.1702,17.5635,8.6612,15.2342,18.0875,18.757
6097,Sonoma,16.6612,13.5602,25.6045,27.174,16.0765,24.6511,10.4635,14.7554,13.4663,8.1016,16.9038,11.2066,17.3446,11.0098,18.6875,11.6344,12.6357
16019,Bonneville,5.9988,8.555,8.8611,8.7712,8.168,11.2927,10.2772,6.4818,7.8769,7.4509,4.839,7.2702,7.394,5.237,6.204,5.7923,4.3762
13013,Barrow,6.0724,6.2711,8.2721,7.3788,6.3593,5.8504,9.6251,8.0766,4.5198,6.4816,6.8357,6.2275,6.3211,5.4723,4.8271,12.3238,6.2069
26037,Clinton,9.199,7.4253,6.0869,7.2263,5.4965,5.0902,8.205,7.6873,9.9349,10.1827,10.5108,6.758,11.8284,9.3244,10.3682,11.5565,8.7156
17115,Macon,7.2366,9.2923,8.3509,8.4929,11.6259,7.8078,9.5359,6.6914,14.1297,7.5724,6.5532,6.4385,6.5864,10.9394,8.0329,8.2739,7.405
27109,Olmsted,5.29,7.1223,8.6881,6.6064,5.9018,12.6186,9.5907,9.2408,6.5719,10.0436,10.1323,6.9718,8.2669,6.4394,6.838,8.5412,7.4579
34039,Union,6.6083,8.6071,9.7334,8.929,6.9721,9.1209,11.5726,6.2892,12.0783,10.1815,6.0926,7.1392,9.2446,6.6496,9.939,7.6921,10.2326
1097,Mobile,7.0062,5.6505,8.3044,4.0515,7.5153,5.8391,8.358,6.1207,6.7376,4.535,6.4419,3.9246,4.7388,7.8532,5.0001,5.3747,7.1439
38015,Burleigh,9.3003,10.6565,6.7528,8.2286,5.5591,9.7264,9.7826,6.7192,13.9255,11.5165,13.4037,6.8279,8.4468,6.7481,11.573,10.7849,7.7149
37159,Rowan,6.0893,5.8821,5.1703,6.6424,6.438,5.8555,6.5687,8.8372,5.7208,5.7573,6.0144,6.8014,6.2312,5.7903,6.3391,13.9169,5.2813
41003,Benton,11.6909,19.2093,13.1877,17.7561,14.9913,15.2378,7.0151,11.8845,9.0976,15.1548,12.3388,15.4187,9.7302,7.074,13.8432,14.1435,19.9005
42099,Perry,10.332,6.7315,7.4751,8.2052,5.5091,7.2496,8.551,8.5664,6.748,8.3012,8.9437,10.2149,7.1476,8.1944,8.1072,4.9238,5.9168
48203,Harrison,12.1776,8.0537,10.002,7.9062,6.1477,6.7827,6.7553,15.5997,9.7374,12.837,13.7947,6.7614,11.1128,7.3648,9.0276,8.8403,10.308
40131,Rogers,9.7933,5.4292,10.3639,8.8499,9.8104,9.0356,7.1768,8.2812,10.1667,13.4021,10.7057,11.7792,8.0309,16.3251,11.8403,7.9721,9.1292
29019,Boone,6.3832,5.5956,6.9624,9.4002,7.9506,7.1934,9.857,13.0074,16.9956,6.1471,10.6804,6.0246,11.7471,9.9138,6.3661,11.3161,5.6816
8059,Jefferson,5.2437,15.3097,5.3142,9.3246,5.7338,4.9655,7.3049,8.8284,6.1535,11.214,5.8684,8.8616,10.0081,8.5827,5.2465,11.5409,6.6925
54011,Cabell,6.1037,5.059,6.9693,10.0424,6.9898,7.7485,5.5483,9.232,8.9762,7.4292,7.8888,6.9413,6.188,5.8234,6.1164,7.7686,6.1883
18005,Bartholomew,6.4769,8.8428,4.9503,7.9123,10.9977,6.3203,9.6318,6.6274,9.8871,8.6678,9.4022,7.9969,8.631,6.0638,13.0292,7.1491,7.9061
13223,Paulding,4.9501,7.907,6.7659,5.2151,5.8657,6.1084,11.9766,11.9251,6.6296,6.2318,11.692,6.4933,6.4414,7.0434,6.2692,5.1821,6.358
25027,Worcester,11.257,7.6491,11.6771,7.3076,8.2392,4.9666,5.8318,6.5986,6.9391,6.4323,7.9469,5.0042,5.1907,9.1659,6.1308,8.5145,6.8245
6031,Kings,18.4717,29.9021,24.1705,12.5386,27.1507,28.0764,16.8579,23.1434,22.1938,26.0407,25.5776,25.0768,20.9455,13.9965,9.7541,15.2144,10.9653
6073,San Diego,11.6605,17.0164,18.926,22.7293,14.8094,21.8102,14.5982,13.7482,9.4802,13.847,21.4606,13.8143,20.3599,9.0849,10.3601,13.1562,12.373
29037,Cass,10.5115,6.6484,6.5207,8.5384,11.8939,7.8695,8.9334,8.2773,7.7251,7.6551,8.9888,5.9298,8.6776,15.7068,9.0242,6.6735,9.4246
36027,Dutchess,10.0985,6.4373,9.2916,7.7017,6.7287,8.1876,7.1441,4.9575,6.3207,6.0171,6.4548,6.0035,6.5898,6.0403,6.2954,6.4226,5.7863
8101,Pueblo,6.8141,13.6463,7.0006,9.7295,6.4677,4.1686,6.0863,6.4887,9.7496,9.3645,6.0267,12.5557,12.2027,8.0978,11.0274,6.4446,5.7849
37051,Cumberland,5.4258,4.6355,5.8671,7.3381,9.2458,4.7596,8.064,11.073,7.6771,6.348,5.5688,7.8253,6.4467,5.0561,7.9478,6.6417,6.0941
6061,Placer,16.1153,24.9185,16.5465,17.835,8.4569,14.8639,11.049,8.2068,12.7475,20.44,16.111,10.6287,14.5823,19.4692,17.0469,10.7667,8.7428
37093,Hoke,4.917,4.6561,5.9027,5.7828,8.6467,4.7754,7.759,11.8232,7.0965,5.5072,4.7044,9.8147,7.5977,5.0634,7.7225,6.1345,5.4267
45035,Dorchester,4.5612,6.1834,5.4376,4.7548,4.7708,6.084,4.6145,8.4755,5.6832,4.8281,5.4855,4.0813,10.2571,6.274,5.0108,7.96,7.1599
45015,Berkeley,4.7176,5.9922,4.6156,4.9828,4.5124,6.5369,4.6552,7.4736,4.5314,5.7201,6.1857,4.4873,9.6604,5.6974,5.2799,6.2747,8.1676
5051,Garland,7.4549,8.4735,9.9711,5.5049,8.8481,5.8925,6.7123,9.0238,6.5194,13.0607,9.9058,9.3524,15.2628,9.8935,12.7905,8.7018,12.8537
39155,Trumbull,9.7721,5.7012,7.0264,7.5681,10.678,6.4594,9.9699,9.2561,8.0489,4.3509,8.0471,7.5183,7.0673,8.3736,11.1603,6.8481,6.4772
42019,Butler,8.9721,4.7491,8.9663,9.6759,7.3468,7.19,6.253,6.1402,6.1157,4.0804,7.7004,6.0786,9.1682,9.4283,7.9532,5.5944,7.6452
37025,Cabarrus,6.5797,6.7151,5.5228,6.8794,7.0909,6.6016,6.8496,9.7889,5.0134,7.7833,6.6103,8.4509,6.955,6.4121,6.0406,13.4742,6.07
49011,Davis,9.5386,9.2326,11.0775,9.9632,10.9485,16.3993,16.7948,12.5876,20.6063,15.8637,6.7081,11.3567,14.8237,7.6444,6.0967,16.3387,14.0757
19013,Black Hawk,4.8746,6.8918,6.9373,6.2641,7.8705,7.1149,8.0368,7.5943,10.6841,10.081,9.2753,5.6407,7.0271,10.7162,7.7659,10.3547,6.9984
1125,Tuscaloosa,6.8205,6.5577,7.1422,4.0156,4.6136,3.7229,9.7644,3.5441,5.0076,4.8644,5.5374,6.4189,5.1597,5.8483,4.8234,6.0766,8.3366
10003,New Castle,7.1268,5.972,7.4431,6.537,9.7268,7.8687,12.585,8.9047,6.9829,8.1715,5.4968,8.3001,11.0176,6.3868,7.7265,5.0172,7.1826
17161,Rock Island,5.1653,8.8581,5.9433,6.7059,9.9601,7.8821,9.9874,6.2812,11.3267,8.4434,5.9263,7.0592,8.9035,10.5577,13.11,12.896,5.8999
51073,Gloucester,6.5874,8.9338,11.1233,7.9778,5.015,5.4853,9.3231,10.515,8.7958,5.4416,10.1794,8.6965,6.5013,9.1563,10.6246,9.6034,6.1041
42101,Philadelphia,9.3412,7.5055,10.5893,7.437,7.4694,11.045,11.4169,7.2662,5.7202,8.149,5.3839,8.3734,11.0915,5.0891,7.815,7.9483,7.7185
36109,Tompkins,6.0328,5.9948,11.5775,7.279,6.8713,9.0574,5.5203,6.3993,5.2324,5.6026,6.8018,6.8704,7.8474,9.4766,6.7482,9.4995,5.9217
5069,Jefferson,6.24,9.5478,9.4534,4.7914,11.6508,5.4364,6.4048,9.7705,7.4773,10.966,8.4647,6.682,13.152,9.4752,10.0647,12.2715,11.8183
