GEOID,NAME,open_water,developed_open,developed_low,developed_medium,developed_high,barren_land,deciduous_forest,evergreen_forest,mixed_forest,shrub,grassland,pasture_hay,cultivated_crops,woody_wetlands,emergent_herbaceous_wetlands,0,perennial_ice
31109,Lancaster,1.3940439108867564,4.242125229963737,5.338468982273577,2.794164260653834,1.2614505729310972,0.04108398228037868,4.718037364657527,0.013331888289659307,0.12021372740097559,0.03972358551612773,22.009269743551606,1.9775180830739887,55.30625025224023,0.3030963990751116,0.44122201720539134,0.0,0.0
46099,Minnehaha,1.4026099094322473,5.768374144728063,2.580603857154708,1.8794792444391546,0.8337210686345585,0.20419223014524743,1.2635211414927268,0.0005861115018521123,0.06483294920487212,0.0025698735081208005,2.8618021215432945,11.590309863625379,69.6255378700167,0.0535164886691121,1.8683431259039645,0.0,0.0
39003,Allen,1.0321241452383152,8.608324487991387,5.769393922825884,1.9013557411139663,1.160986480295469,0.047887392983931326,7.9844686478975735,0.06325283600830299,0.07296228773535994,0.009803718248678855,0.7024741191264887,3.115602806125816,68.99498690638015,0.28864408920629475,0.24773241882238492,0.0,0.0
42007,Beaver,1.9585519571245043,10.807116501788641,5.975750602341888,2.9101872558731037,1.6259121640619254,0.22155800000865122,52.0198459215939,0.2065048598284461,6.95766520605067,0.32104714487782304,0.7353545490330088,13.074084808007576,2.7351728732032474,0.3482120070421012,0.10303614916450747,0.0,0.0
37037,Chatham,4.167538090137147,5.705105662871798,1.2039837715362294,0.4014244804626375,0.12310968696537808,0.12212480946965507,26.598528593021392,19.057727146062547,17.971754872102068,2.5058759529413948,4.033710618659489,15.464894041664953,1.2721720546224646,1.2815573578170016,0.09049286166584497,0.0,0.0
39085,Lake,75.3857112697652,4.764181399871481,4.765529771269981,1.309962076091295,0.4080171851860983,0.07939981292309968,7.26803003709177,0.012289442174899952,0.6872456393668972,0.0753932236246997,0.6036080877627975,2.9192240777524883,0.18646050196399927,0.1486290530117994,0.12844200693139948,1.2578764152120951,0.0
51775,Salem,0.016248273620927775,20.223684566848103,33.44165515747285,22.969642808784897,9.299428602377665,0.008124136810463888,5.762721044222385,0.2870528339697241,5.085709643350394,0.12727814336393425,0.03791263844883148,2.73783410512633,0.002708045603487963,0.0,0.0,0.0,0.0
51121,Montgomery,0.48633293796592253,5.350179363062067,5.347594135877473,2.057840838937244,0.5570647537364288,0.09120681507249494,44.177085993962976,1.958154478699279,15.57485628722081,0.8571579253241616,1.6201101720416986,21.13092314326398,0.7819795187961528,0.004549999844886368,0.004963636194421493,0.0,0.0
47065,Hamilton,5.720316940745454,14.497678480073532,9.144729242110385,3.5920955672638066,1.9962703567987061,0.10468544499206786,37.0093542436351,5.129371550097977,6.844878269985126,1.1973891062560855,1.5247912210599277,12.639816775358238,0.05689894302858795,0.4366079045762392,0.10511595401876588,0.0,0.0
51735,Poquoson,81.06774751537856,3.1555460025997686,2.065485511919018,0.41555357672899973,0.08034718170745438,0.07164716840155168,0.09723544283067727,1.3285432083602011,0.1545531775519186,0.10849428357949255,0.0214941505204655,0.019447088566135452,0.05782950020982385,2.394038955588991,8.962037236056949,0.0,0.0
51095,James City,21.702521335147853,9.317074151789605,5.008703891164489,2.05027474798939,0.48469165432032557,0.0929606861213718,5.858757857524341,9.993944147610843,23.302070833361267,1.2641312533379814,0.5226803962449246,0.41027841278566973,5.817864094158449,9.937854887475112,4.236191650968378,0.0,0.0
